Source	Contributors	VarID	Variable	Value	Description	Tags	Level	CellTissue	TissueContext	DataTerm	Complex	Dimensions	LinkedID	IndividualLevelData	InApp	Entrez	MPTerm	GOTerm	EFOTerm	VarWithinD	VarDvsCtrl	Relevance	Levels	MethodID	PrivateNote	PublicNote	DataSource	DataSourceLink
PMID27942583	Seay et al. (2016)	Seay16_Treg.PBMC.PC	Treg.PBMC.PC		Productive clonality (PC) of CD4+ regulatory T cells from blood		phenotype	regulatory T cell	blood		0	1	yes	yes	yes									Seay et al. (2016)
PMID27942583	Seay et al. (2016)	Seay16_Treg.Spleen.PC	Treg.Spleen.PC		Productive clonality (PC) of CD4+ regulatory T cells from spleen		phenotype	regulatory T cell	spleen		0	1	yes	yes	yes									Seay et al. (2016)
PMID27942583	Seay et al. (2016)	Seay16_Treg.iLN.PC	Treg.iLN.PC		Productive clonality (PC) of CD4+ regulatory T cells from “irrelevant” nonpancreatic draining lymph nodes		phenotype	regulatory T cell	mesenteric lymph node		0	1	yes	yes	yes									Seay et al. (2016)
PMID27942583	Seay et al. (2016)	Seay16_Treg.pLN.PC	Treg.pLN.PC		Productive clonality (PC) of CD4+ regulatory T cells from pancreatic lymph nodes		phenotype	regulatory T cell	pancreatic lymph node		0	1	yes	yes	yes									Seay et al. (2016)
PMID28094469	Kirk et al. (2017)	Kirk17_GLP1R.prct.acinar	GLP1R.prct.acinar	%	GLP-1R+ cells in or near ducts (% of total duct cells)		protein	pancreatic ductal cell	islet of Langerhans		0	1	yes	yes	yes					1	1			Kirk et al. (2017)			Table 2: GLP-1R expression levels.	https://onlinelibrary.wiley.com/doi/epdf/10.1111/dom.12879
PMID28094469	Kirk et al. (2017)	Kirk17_GLP1R.prct.islets	GLP1R.prct.islets	%	GLP-1R+ cells in islets (% of total pancreas area)		protein	pancreatic ductal cell	islet of Langerhans		0	1	yes	yes	yes					1	1	Glucagon-like peptide-1 (GLP-1) has beta-cell protective effects and can be assessed by a new monoclonal antibody in pancreatic tissue		Kirk et al. (2017)			Table 2: GLP-1R expression levels.	https://onlinelibrary.wiley.com/doi/epdf/10.1111/dom.12879
PMID28094469	Kirk et al. (2017)	Kirk17_GLP1R.acinar	GLP1R.acinar		Average intensity of GLP-1R+ acinar cells		protein	pancreatic acinar cell	islet of Langerhans		0	1	yes	yes	yes					1	1			Kirk et al. (2017)			Table 2: GLP-1R expression levels.	https://onlinelibrary.wiley.com/doi/epdf/10.1111/dom.12879
PMID28094469	Kirk et al. (2017)	Kirk17_GLP1R.islet	GLP1R.islet		Average intensity of GLP-1R+ cells in islets		protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					1	1			Kirk et al. (2017)			Table 2: GLP-1R expression levels.	https://onlinelibrary.wiley.com/doi/epdf/10.1111/dom.12879
PMID28119693	Graves et al. (2016)	Graves16_BD2	BD2	Delta CT value [gene of interest (GOI)—18S]	Expression of antimicrobial peptide beta-defensin 2 (BD-2) in duodenal tissue		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F1/
PMID28119693	Graves et al. (2016)	Graves16_IL17C	IL17C	Delta CT value [gene of interest (GOI)—18S]	Expression of antimicrobial peptide beta-defensin 2 (BD-2) in duodenal tissue		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F1/
PMID28119693	Graves et al. (2016)	Graves16_TSLP	TSLP	Delta CT value [gene of interest (GOI)—18S]	Expression of thymic stromal lymphopoietin (TSLP) in duodenal tissue		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F1/
PMID28119693	Graves et al. (2016)	Graves16_TLR5	TLR5	Delta CT value [gene of interest (GOI)—18S]	Expression of antimicrobial peptide beta-defensin 2 (BD-2) in duodenal tissue		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F1/
PMID28119693	Graves et al. (2016)	Graves16_IL10	IL10	pg/ml	Protein expression of IL-10 in duodenal tissue		protein	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F1/
PMID28119693	Graves et al. (2016)	Graves16_freq.CD3	freq.CD3	% viable CD3+	Frequency of CD3+ T-cells in duodenal tissue		cell	T cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F3/
PMID28119693	Graves et al. (2016)	Graves16_freq.CD4	freq.CD4	% CD4+ (of alpha/beta+ viable CD3+)	Frequency of CD4+ T-cells in duodenal tissue		cell	CD4-positive, alpha-beta T cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F3/
PMID28119693	Graves et al. (2016)	Graves16_freq.CD8	freq.CD8	% CD8+ (of alpha/beta+ viable CD3+)	Frequency of CD8+ T-cells in duodenal tissue		cell	CD8-positive, alpha-beta T cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F3/
PMID28119693	Graves et al. (2016)	Graves16_freq.Treg	freq.Treg	% CD4+FOXP3+	Frequency of CD4+FOXP3+ T-cells (Tregs) in duodenal tissue		cell	regulatory T cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F3/
PMID28119693	Graves et al. (2016)	Graves16_freq.Th1	freq.Th1	% CD4+CXCR3+	Frequency of CD4+CXCR3+ (Th1) T-cells in duodenal tissue		cell	T-helper 1 cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F3/
PMID28119693	Graves et al. (2016)	Graves16_freq.Tc1	freq.Tc1	% CD8+CXCR3+	Frequency of CD8+CXCR3+ (Tc1) T-cells in duodenal tissue		cell	Tc1 cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F3/
PMID28119693	Graves et al. (2016)	Graves16_freq.ILC1	freq.ILC1	% CD127+NKp44−CD117− cells	Frequency of type 1 innate lymphoid cells (ILC1) of in duodenal tissues		cell	ILC1	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F2/
PMID28119693	Graves et al. (2016)	Graves16_freq.ILC3	freq.ILC3	% CD127+CD117+NKp44+/− cells	Frequency of ILC3 cells in duodenal tissues		cell	group 3 innate lymphoid cell	duodenum		0	1	yes	yes	no									Graves et al. (2016)				https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5222791/figure/F2/
PMID28119693	Graves et al. (2016)	Graves16_BD2.IEC	BD2.IEC	Delta CT value [gene of interest (GOI)—18S]	Expression of BD-2 in unstimulated intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_IL17C.IEC	IL17C.IEC	Delta CT value [gene of interest (GOI)—18S]	Expression of IL-17C in unstimulated intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_TSLP.IEC	TSLP.IEC	Delta CT value [gene of interest (GOI)—18S]	Expression of TSLP in unstimulated intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_TLR5.IEC	TLR5.IEC	Delta CT value [gene of interest (GOI)—18S]	Expression in ofTLR5 unstimulated intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_IL10.IEC	IL10.IEC	Delta CT value [gene of interest (GOI)—18S]	Expression of IL10 in unstimulated intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_BD2.IECx	BD2.IECx	Delta CT value [gene of interest (GOI)—18S]	Expression of BD-2 in conditioned intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_IL17C.IECx	IL17C.IECx	Delta CT value [gene of interest (GOI)—18S]	Expression of IL-17C in conditioned intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_TSLP.IECx	TSLP.IECx	Delta CT value [gene of interest (GOI)—18S]	Expression of TSLP in conditioned intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_TLR5.IECx	TLR5.IECx	Delta CT value [gene of interest (GOI)—18S]	Expression of TLR5 in conditioned intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28119693	Graves et al. (2016)	Graves16_IL10.IECx	IL10.IECx	Delta CT value [gene of interest (GOI)—18S]	Expression of IL10 in conditioned intestinal epithelial cell cultures		transcript	duodenum	duodenum		0	1	yes	yes	no									Graves et al. (2016)
PMID28137793	Rodriguez-Calvo et al. (2017)	RodriguezCalvo17_Ins	Ins	%	Measured by staining and reported as % positive area		protein	islet of Langerhans	islet of Langerhans		0	1	yes	NA	no									Rodriguez-Calvo et al. (2017)				http://diabetes.diabetesjournals.org/content/diabetes/66/5/1334/F1.large.jpg?width=800&height=600&carousel=1
PMID28137793	Rodriguez-Calvo et al. (2017)	RodriguezCalvo17_Proins	Proins	%	Measured by staining and reported as % positive area		protein	islet of Langerhans	islet of Langerhans		0	1	yes	NA	no						1			Rodriguez-Calvo et al. (2017)				http://diabetes.diabetesjournals.org/content/diabetes/66/5/1334/F1.large.jpg?width=800&height=600&carousel=1
PMID28137793	Rodriguez-Calvo et al. (2017)	RodriguezCalvo17_Gcg	Gcg	%	Measured by staining and reported as % positive area		protein	islet of Langerhans	islet of Langerhans		0	1	yes	NA	no									Rodriguez-Calvo et al. (2017)				http://diabetes.diabetesjournals.org/content/diabetes/66/5/1334/F1.large.jpg?width=800&height=600&carousel=1
PMID28154952	Martin et al. (2017)	Martin17_Nitrotyrosine	Nitrotyrosine	%	Nitrotyrosine expression as percentage of insulin-positive islets with nitrotyrosine staining		protein	islet of Langerhans	islet of Langerhans		0	1	yes	yes	yes					1	1	Nitrotyrosine immunostaining is independent of the presence and severity of insulitis		Martin et al. (2017)			Fig 4: Non-diabetic autoantibody-negative nPOD cases showing the percentage of insulin-positive islets with nitrotyrosine. & Fig 6: Non-diabetic autoantibody-positive nPOD cases showing the percentage of insulin-positive islets with nitrotyrosine.	https://link.springer.com/article/10.1007%2Fs00418-016-1533-5#Fig4|https://link.springer.com/article/10.1007%2Fs00418-016-1533-5#Fig6
PMID28213757	Willcox et al. (2017)	Willcox17_germinal.c.freq	germinal.c.freq	%	Percent follicles with germinal center		cell	germinal center	pancreatic lymph node		0	1	yes	NA	no					1	1			Willcox et al. (2017)			Fig. 3	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5487689/figure/Fig3/
PMID28323930	Lam et al. (2017)	Lam17_Ins.cells	Ins.cells	count	Count of total Insulin+ beta cells	beta cell persistence	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		degranulated pancreatic beta cells			1	1			Lam et al. (2017)			Supplemental Table 10: Beta-cell death.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_TUNEL.Ins.cells	TUNEL.Ins.cells	%	Quantification of beta cell turnover by measurement of TUNEL+ Ins+ beta-cells and reported as % total cells	beta cell neogenesis	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes					0	0			Lam et al. (2017)			Supplemental Table 10: Beta-cell death.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_Ins.cells	Ins.cells	count	Count of beta cells		cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell number			1	1			Lam et al. (2017)			Supplemental Table 4: Non-diabetic beta-cell area and mass. & Supplemental Table 5: T1D beta-cell area and mass.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_Ki67.Ins.cells	Ki67.Ins.cells	%	Quantification of beta cell proliferation by Ki67+ staining and reported as % of total cells	beta cell neogenesis	cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell proliferation			0	0			Lam et al. (2017)			Supplemental Table 7: Individual ?-cell and acinar cell proliferation from non-diabetic pancreata. & Supplemental Table 8: Individual ?-cell and acinar cell proliferation from T1D pancreta.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_Arx.cells	Arx.cells	count	Count of acinar cells		cell	pancreatic acinar cell	islet of Langerhans		0	1	yes	yes	yes		pancreatic acinar hyperplasia			0	0			Lam et al. (2017)			Supplemental Table 7: Individual ?-cell and acinar cell proliferation from non-diabetic pancreata. & Supplemental Table 8: Individual ?-cell and acinar cell proliferation from T1D pancreta.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_Ki67.Arx.cells	Ki67.Arx.cells	%	Quantification of acinar cell proliferation by Ki67+ staining and reported as % of total cells	beta cell neogenesis	cell	pancreatic acinar cell	islet of Langerhans		0	1	yes	yes	yes		pancreatic acinar hyperplasia			0	0			Lam et al. (2017)			Supplemental Table 7: Individual ?-cell and acinar cell proliferation from non-diabetic pancreata. & Supplemental Table 8: Individual ?-cell and acinar cell proliferation from T1D pancreta.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_Nkx61.Arx.cells	Nkx61.Arx.cells	%	Quantification of islet ductal neogenesis by staining for Nkx6.1+/Arx+ cells and reported as % total cells	beta cell neogenesis	cell	pancreatic ductal cell	islet of Langerhans		0	1	yes	yes	yes					0	0			Lam et al. (2017)			Supplemental Table 12: No evidence of ?-cell Neogenesis in T1D Pancreata.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_Ins.Gcg.cells	Ins.Gcg.cells	count	Number of insulin-glucagon coexpressing cells	beta cell dedifferentiation	cell	other	islet of Langerhans		0	1	yes	yes	yes					0	0			Lam et al. (2017)			Supplemental Table 13: Insulin-glucagon coexpressing cells from non-diabetic and T1D samples.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_beta.area	beta.area	%	Beta cell area reported as % total pancreas sections analyzed		cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell number			1	1			Lam et al. (2017)			Supplemental Table 4: Non-diabetic beta-cell area and mass. & Supplemental Table 5: T1D beta-cell area and mass.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28323930	Lam et al. (2017)	Lam17_beta.mass	beta.mass	g	Beta cell mass in grams		cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes		abnormal pancreatic beta cell mass			1	1			Lam et al. (2017)			Supplemental Table 4: Non-diabetic beta-cell area and mass. & Supplemental Table 5: T1D beta-cell area and mass.	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jcem/102/8/10.1210_jc.2016-3806/1/jc.2016-3806_Supplemental_Table_1-14.xlsx?Expires=1521155148&Signature=Gl0xp87IMGbQE1zah6aRz-lHuJU6ffk0HGoiq-oF6VVKtfJMtBt9MkR9IKlsXA52~vD7IHsYpcLfBqQlABbYBTEF3suFfag97PErpOI4RGmtWWyEmBHAL2Js~KJ9hkRlQrp5ixDZwcR0olmiw6r1KSi8HEC0kevDRHLUwvaoX6dscyNQLeQiIEMp9WrQ4ZFbuI1COfilS5lrmjJUMIPNSJb5bAXRRP8DK1ZWpcuIY-D7AsBCjk56Tgthn51YggrJrMrLvv0smQndo7rmdiIIFoal8NddkpmAI~S31r5bktI2NYjXES71~gcyFol1fFVb-QkzI30UT6GOhWLCON~Hdw__&Key-Pair-Id=APKAIUCZBIA4LVPAVW3Q
PMID28325643	Anquetil et al. (2017)	Anquetil17_IL1b	IL1b.ppa	ISH % of positive area	IL1beta mRNA expression measured by in situ hyridization and reported as percentage of the positive area within the islet boundary		transcript	islet of Langerhans	islet of Langerhans	average value	0	1	yes	yes	yes				interleukin-1 beta measurement	0	0	IL-1beta mRNA expression is independent of BMI and disease status		Anquetil et al. (2017)
PMID28325643	Anquetil et al. (2017)	Anquetil17_Il1b	Il1b.mi	IF mean intensity	Il1b protein expresson reported as difference of the mean intensity in the positive area (MIP) and the mean intensity in the negative area (MIN, background)		protein	islet of Langerhans	islet of Langerhans	average value	0	1	yes	yes	yes				interleukin-1 beta measurement	0	0	IL-1beta mRNA expression is independent of BMI and disease status		Anquetil et al. (2017)
PMID28380379	Aguayo-Mazzucato et al. (2017)	AguayoMazzucato17_Igfr1	Igfr1		IGFR1 expression (staining intensity, scale 0-3) as a marker of aging in beta cell	aging	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	no					1	1			Aguayo-Mazzucato et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117301675-mmc1.pdf
PMID28380379	Aguayo-Mazzucato et al. (2017)	AguayoMazzucato17_P53bp1	P53bp1		P53BP1 expression (staining intensity)  as a marker of aging in beta cell	aging	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	no	7158				1	0			Aguayo-Mazzucato et al. (2017)				https://ars.els-cdn.com/content/image/1-s2.0-S1550413117301675-mmc1.pdf
PMID28380380	van der Meulen et al. (2017)	vanderMeulen17_Ucn3	Ucn3		Expression of Urocortin3 (UCN3) in beta cells (stained images only)	beta cell transdifferentation	protein	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	no	114131						Ucn3-negative beta cells are virgin beta cells that represent an intermediate stage in the transdifferentiation of alpha cells into mature beta cells		van der Meulen et al. (2017)			Figure 5. UCN3-Negative Beta Cells Are Present in Human Islets of Young and Adult Donors and Donors with T1D	https://www.sciencedirect.com/science/article/pii/S1550413117301699?via%3Dihub#fig5
PMID28428323	Jackson et al. (2017)	Jackson17_CD3.cells	CD3.cells	count	Insulitis measured as mean CD3+ cells per infiltrated islet		cell	T cell	islet of Langerhans		0	1	yes	yes	yes									Campbell-Thompson et al. (2016)
PMID28428323	Jackson et al. (2017)	Jackson17_beta.mass	beta.mass	g	Beta cell mass		cell	type B pancreatic cell	islet of Langerhans		0	1	yes	yes	yes									Campbell-Thompson et al. (2016)
PMID28581443	Waqas et al. (2017)	Waqas17_NPFF	NPFF	Relative expression	NPFF gene expression profiling in islet tissue		transcript	islet of Langerhans	islet of Langerhans		0	1	yes	NA	no						1	Relative transcription of NPFF was reduced in pancreatic islets of T1DM patients		Waqas et al. (2017)	All islets in 2–5 sections of tissue from each nPOD donor were laser-captured, pooled and RNA extracted. Samples with sufficient quantity and quality of RNA were then subjected to gene expression analysis using Affymetrix expression arrays.		Supplemental Figure 6(H): Distribution of NPFF in mouse and human pancreatic islets	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5490745/bin/jci-127-90152-s001.pdf
PMID28614797	Rodnoi et al. (2017)	Rodnoi17_Npy	Npy		NPY expression in beta cells/pancreatic tissue characterized by staining	beta cell dedifferentiation	protein	type B pancreatic cell	pancreas		0	1	yes	NA	no						1	NPY expression likely promotes replication and contributes to impaired glucose responsiveness in neonatal beta cells; NPY is reexpressed in a subset of beta cells in both T1D and T2D and correlated with greater residual beta cells		Rodnoi et al. (2017)			Supplemental Figure 7	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5470892/bin/jciinsight-2-94005-s001.pdf
